Epoch 000 | Iter 039700 | Step 0039701 | G-Cycle: 0.1681 | G-L1: 0.1510 | G-Adv: 1.3391 | Gc-Adv: 1.8770 | G-Sum: 3.3756 | D: 2.7867 | Dc: 2.4590
Epoch 000 | Iter 039800 | Step 0039801 | G-Cycle: 0.1177 | G-L1: 0.1081 | G-Adv: 1.6401 | Gc-Adv: 2.0687 | G-Sum: 3.8217 | D: 2.9161 | Dc: 2.4528
Epoch 000 | Iter 039900 | Step 0039901 | G-Cycle: 0.1542 | G-L1: 0.1393 | G-Adv: 1.3843 | Gc-Adv: 2.0049 | G-Sum: 3.5360 | D: 2.7342 | Dc: 2.4806
Epoch 000 | Iter 040000 | Step 0040001 | G-Cycle: 0.1624 | G-L1: 0.1356 | G-Adv: 1.3456 | Gc-Adv: 1.8216 | G-Sum: 3.3162 | D: 2.7753 | Dc: 2.6249
Epoch 000 | Iter 040100 | Step 0040101 | G-Cycle: 0.1509 | G-L1: 0.1252 | G-Adv: 1.3863 | Gc-Adv: 1.7299 | G-Sum: 3.2542 | D: 2.7732 | Dc: 2.6664
Epoch 000 | Iter 040200 | Step 0040201 | G-Cycle: 0.1413 | G-L1: 0.1236 | G-Adv: 1.3305 | Gc-Adv: 1.9584 | G-Sum: 3.4213 | D: 2.7966 | Dc: 2.3561
Epoch 000 | Iter 040300 | Step 0040301 | G-Cycle: 0.1623 | G-L1: 0.1426 | G-Adv: 1.6687 | Gc-Adv: 1.6654 | G-Sum: 3.4865 | D: 2.7804 | Dc: 2.5586
Epoch 000 | Iter 040400 | Step 0040401 | G-Cycle: 0.1588 | G-L1: 0.1762 | G-Adv: 1.5819 | Gc-Adv: 1.5300 | G-Sum: 3.2794 | D: 2.8513 | Dc: 2.6309
Epoch 000 | Iter 040500 | Step 0040501 | G-Cycle: 0.1599 | G-L1: 0.1290 | G-Adv: 1.3246 | Gc-Adv: 2.1501 | G-Sum: 3.6193 | D: 2.8336 | Dc: 2.3750
Epoch 000 | Iter 040600 | Step 0040601 | G-Cycle: 0.1574 | G-L1: 0.1317 | G-Adv: 1.3744 | Gc-Adv: 1.9446 | G-Sum: 3.4635 | D: 2.7763 | Dc: 2.6916
Epoch 000 | Iter 040700 | Step 0040701 | G-Cycle: 0.1881 | G-L1: 0.1430 | G-Adv: 1.3998 | Gc-Adv: 2.1008 | G-Sum: 3.6661 | D: 2.7698 | Dc: 2.6018
Epoch 000 | Iter 040800 | Step 0040801 | G-Cycle: 0.1649 | G-L1: 0.1389 | G-Adv: 1.3526 | Gc-Adv: 1.7792 | G-Sum: 3.2838 | D: 2.7731 | Dc: 2.5544
Epoch 000 | Iter 040900 | Step 0040901 | G-Cycle: 0.1624 | G-L1: 0.1290 | G-Adv: 1.3529 | Gc-Adv: 1.8538 | G-Sum: 3.3524 | D: 2.7964 | Dc: 2.6976
Epoch 000 | Iter 041000 | Step 0041001 | G-Cycle: 0.1380 | G-L1: 0.1209 | G-Adv: 1.4347 | Gc-Adv: 1.7718 | G-Sum: 3.3359 | D: 2.7703 | Dc: 2.4598
Epoch 000 | Iter 041100 | Step 0041101 | G-Cycle: 0.1541 | G-L1: 0.1305 | G-Adv: 1.3939 | Gc-Adv: 2.2130 | G-Sum: 3.7491 | D: 2.7937 | Dc: 2.7125
Epoch 000 | Iter 041200 | Step 0041201 | G-Cycle: 0.1491 | G-L1: 0.1311 | G-Adv: 1.4930 | Gc-Adv: 1.9742 | G-Sum: 3.6073 | D: 2.7573 | Dc: 2.4961
Epoch 000 | Iter 041300 | Step 0041301 | G-Cycle: 0.5437 | G-L1: 0.1545 | G-Adv: 1.3012 | Gc-Adv: 1.9324 | G-Sum: 3.5826 | D: 2.7058 | Dc: 2.3927
Epoch 000 | Iter 041400 | Step 0041401 | G-Cycle: 0.1591 | G-L1: 0.1314 | G-Adv: 1.6922 | Gc-Adv: 1.8030 | G-Sum: 3.6405 | D: 2.7644 | Dc: 2.5360
Epoch 000 | Iter 041500 | Step 0041501 | G-Cycle: 0.1344 | G-L1: 0.1240 | G-Adv: 1.4368 | Gc-Adv: 1.7440 | G-Sum: 3.3101 | D: 2.9571 | Dc: 2.6194
Epoch 000 | Iter 041600 | Step 0041601 | G-Cycle: 0.1700 | G-L1: 0.1365 | G-Adv: 1.3711 | Gc-Adv: 2.0033 | G-Sum: 3.5277 | D: 2.8095 | Dc: 2.4692
Epoch 000 | Iter 041700 | Step 0041701 | G-Cycle: 0.1465 | G-L1: 0.1259 | G-Adv: 1.1332 | Gc-Adv: 1.9127 | G-Sum: 3.1820 | D: 2.7645 | Dc: 2.4873
Epoch 000 | Iter 041800 | Step 0041801 | G-Cycle: 0.1693 | G-L1: 0.1417 | G-Adv: 1.4988 | Gc-Adv: 1.9357 | G-Sum: 3.5900 | D: 2.7044 | Dc: 2.4554
Epoch 000 | Iter 041900 | Step 0041901 | G-Cycle: 0.1438 | G-L1: 0.1261 | G-Adv: 1.3317 | Gc-Adv: 1.8401 | G-Sum: 3.3068 | D: 2.7752 | Dc: 2.8524
Epoch 000 | Iter 042000 | Step 0042001 | G-Cycle: 0.1593 | G-L1: 0.1293 | G-Adv: 1.2983 | Gc-Adv: 1.7804 | G-Sum: 3.2230 | D: 2.8124 | Dc: 2.5004
Epoch 000 | Iter 042100 | Step 0042101 | G-Cycle: 0.1401 | G-L1: 0.1154 | G-Adv: 1.4198 | Gc-Adv: 1.9341 | G-Sum: 3.4816 | D: 2.7714 | Dc: 2.4448
Epoch 000 | Iter 042200 | Step 0042201 | G-Cycle: 0.1494 | G-L1: 0.1044 | G-Adv: 1.3367 | Gc-Adv: 1.5692 | G-Sum: 3.0328 | D: 2.7779 | Dc: 2.7647
Epoch 000 | Iter 042300 | Step 0042301 | G-Cycle: 0.1523 | G-L1: 0.1186 | G-Adv: 1.5591 | Gc-Adv: 1.6661 | G-Sum: 3.3606 | D: 2.7912 | Dc: 2.5486
Epoch 000 | Iter 042400 | Step 0042401 | G-Cycle: 0.1543 | G-L1: 0.1345 | G-Adv: 1.5447 | Gc-Adv: 2.0196 | G-Sum: 3.7087 | D: 2.7969 | Dc: 2.5049
Epoch 000 | Iter 042500 | Step 0042501 | G-Cycle: 0.1430 | G-L1: 0.1162 | G-Adv: 1.1163 | Gc-Adv: 1.7435 | G-Sum: 2.9894 | D: 2.9053 | Dc: 2.4336
Epoch 000 | Iter 042600 | Step 0042601 | G-Cycle: 0.1383 | G-L1: 0.1180 | G-Adv: 1.5109 | Gc-Adv: 1.8030 | G-Sum: 3.4421 | D: 2.7635 | Dc: 2.7870
Epoch 000 | Iter 042700 | Step 0042701 | G-Cycle: 0.1572 | G-L1: 0.1393 | G-Adv: 1.6246 | Gc-Adv: 1.8643 | G-Sum: 3.6371 | D: 2.9201 | Dc: 2.6517
Epoch 000 | Iter 042800 | Step 0042801 | G-Cycle: 0.1513 | G-L1: 0.1292 | G-Adv: 1.5262 | Gc-Adv: 2.0521 | G-Sum: 3.7185 | D: 2.7769 | Dc: 2.4328
Epoch 000 | Iter 042900 | Step 0042901 | G-Cycle: 0.1350 | G-L1: 0.1201 | G-Adv: 1.4499 | Gc-Adv: 1.9165 | G-Sum: 3.4940 | D: 2.8050 | Dc: 2.7087
Epoch 000 | Iter 043000 | Step 0043001 | G-Cycle: 0.1478 | G-L1: 0.1173 | G-Adv: 1.2868 | Gc-Adv: 1.7470 | G-Sum: 3.1664 | D: 2.7767 | Dc: 2.6028
Epoch 000 | Iter 043100 | Step 0043101 | G-Cycle: 0.1606 | G-L1: 0.1281 | G-Adv: 1.3887 | Gc-Adv: 1.9000 | G-Sum: 3.4330 | D: 2.7794 | Dc: 2.5805
Epoch 000 | Iter 043200 | Step 0043201 | G-Cycle: 0.1205 | G-L1: 0.1033 | G-Adv: 1.4142 | Gc-Adv: 2.3690 | G-Sum: 3.8951 | D: 2.7711 | Dc: 2.4840
Epoch 000 | Iter 043300 | Step 0043301 | G-Cycle: 0.1497 | G-L1: 0.1180 | G-Adv: 1.4188 | Gc-Adv: 2.1465 | G-Sum: 3.6991 | D: 2.7760 | Dc: 2.4282
Epoch 000 | Iter 043400 | Step 0043401 | G-Cycle: 0.1420 | G-L1: 0.1167 | G-Adv: 1.5188 | Gc-Adv: 2.1107 | G-Sum: 3.7589 | D: 2.7845 | Dc: 2.4579
Epoch 000 | Iter 043500 | Step 0043501 | G-Cycle: 0.1487 | G-L1: 0.1263 | G-Adv: 1.4560 | Gc-Adv: 1.7157 | G-Sum: 3.3092 | D: 2.7891 | Dc: 2.5989
Epoch 000 | Iter 043600 | Step 0043601 | G-Cycle: 0.1395 | G-L1: 0.1136 | G-Adv: 1.3348 | Gc-Adv: 1.8316 | G-Sum: 3.2929 | D: 2.7688 | Dc: 2.5422
Epoch 000 | Iter 043700 | Step 0043701 | G-Cycle: 0.1542 | G-L1: 0.1244 | G-Adv: 1.3768 | Gc-Adv: 1.9287 | G-Sum: 3.4447 | D: 2.7884 | Dc: 2.5324
Epoch 000 | Iter 043800 | Step 0043801 | G-Cycle: 0.1588 | G-L1: 0.1348 | G-Adv: 1.2423 | Gc-Adv: 2.2405 | G-Sum: 3.6296 | D: 2.7933 | Dc: 2.3672
Epoch 000 | Iter 043900 | Step 0043901 | G-Cycle: 0.1271 | G-L1: 0.1148 | G-Adv: 1.3646 | Gc-Adv: 2.2595 | G-Sum: 3.7450 | D: 2.7509 | Dc: 2.6228
Epoch 000 | Iter 044000 | Step 0044001 | G-Cycle: 0.1398 | G-L1: 0.1144 | G-Adv: 1.3553 | Gc-Adv: 2.0791 | G-Sum: 3.5615 | D: 2.7783 | Dc: 2.5217
Epoch 000 | Iter 044100 | Step 0044101 | G-Cycle: 0.1722 | G-L1: 0.1431 | G-Adv: 1.4351 | Gc-Adv: 1.9504 | G-Sum: 3.5432 | D: 2.8092 | Dc: 2.3227
Epoch 000 | Iter 044200 | Step 0044201 | G-Cycle: 0.1299 | G-L1: 0.1033 | G-Adv: 1.4228 | Gc-Adv: 2.0698 | G-Sum: 3.6092 | D: 2.7690 | Dc: 2.6332
Epoch 000 | Iter 044300 | Step 0044301 | G-Cycle: 0.1316 | G-L1: 0.1096 | G-Adv: 1.4266 | Gc-Adv: 1.8615 | G-Sum: 3.4086 | D: 2.7676 | Dc: 2.5212
Epoch 000 | Iter 044400 | Step 0044401 | G-Cycle: 0.1466 | G-L1: 0.1117 | G-Adv: 1.4448 | Gc-Adv: 1.7254 | G-Sum: 3.2994 | D: 2.8989 | Dc: 2.6232
Epoch 000 | Iter 044500 | Step 0044501 | G-Cycle: 0.1470 | G-L1: 0.1278 | G-Adv: 1.5032 | Gc-Adv: 2.0182 | G-Sum: 3.6588 | D: 2.7844 | Dc: 2.5222
Epoch 000 | Iter 044600 | Step 0044601 | G-Cycle: 0.1481 | G-L1: 0.1180 | G-Adv: 1.6465 | Gc-Adv: 2.0881 | G-Sum: 3.8676 | D: 2.7779 | Dc: 2.4892
Epoch 000 | Iter 044700 | Step 0044701 | G-Cycle: 0.1647 | G-L1: 0.1446 | G-Adv: 1.4632 | Gc-Adv: 2.1655 | G-Sum: 3.7834 | D: 2.7738 | Dc: 2.2311
Epoch 000 | Iter 044800 | Step 0044801 | G-Cycle: 0.1531 | G-L1: 0.1284 | G-Adv: 1.4829 | Gc-Adv: 1.7892 | G-Sum: 3.4128 | D: 2.8025 | Dc: 2.5307
Epoch 000 | Iter 044900 | Step 0044901 | G-Cycle: 0.1553 | G-L1: 0.1273 | G-Adv: 1.3305 | Gc-Adv: 1.8586 | G-Sum: 3.3305 | D: 2.7689 | Dc: 2.3573
Epoch 000 | Iter 045000 | Step 0045001 | G-Cycle: 0.1388 | G-L1: 0.1179 | G-Adv: 1.3623 | Gc-Adv: 1.7479 | G-Sum: 3.2386 | D: 2.7937 | Dc: 2.4021
Epoch 000 | Iter 045100 | Step 0045101 | G-Cycle: 0.1723 | G-L1: 0.1323 | G-Adv: 1.4071 | Gc-Adv: 1.7931 | G-Sum: 3.3525 | D: 2.7820 | Dc: 2.7125
Epoch 000 | Iter 045200 | Step 0045201 | G-Cycle: 0.1378 | G-L1: 0.1165 | G-Adv: 1.4589 | Gc-Adv: 2.1194 | G-Sum: 3.7054 | D: 2.8614 | Dc: 2.3169
Epoch 000 | Iter 045300 | Step 0045301 | G-Cycle: 0.1388 | G-L1: 0.1194 | G-Adv: 1.3567 | Gc-Adv: 2.0046 | G-Sum: 3.4904 | D: 3.1012 | Dc: 2.3305
Epoch 000 | Iter 045400 | Step 0045401 | G-Cycle: 0.1470 | G-L1: 0.1240 | G-Adv: 1.3969 | Gc-Adv: 1.8659 | G-Sum: 3.3983 | D: 2.8522 | Dc: 2.3451
Epoch 000 | Iter 045500 | Step 0045501 | G-Cycle: 0.1542 | G-L1: 0.1221 | G-Adv: 1.1943 | Gc-Adv: 1.9408 | G-Sum: 3.2734 | D: 2.7926 | Dc: 2.5587
Epoch 000 | Iter 045600 | Step 0045601 | G-Cycle: 0.1512 | G-L1: 0.1320 | G-Adv: 1.4861 | Gc-Adv: 1.9301 | G-Sum: 3.5578 | D: 2.7792 | Dc: 2.5728
Epoch 000 | Iter 045700 | Step 0045701 | G-Cycle: 0.1471 | G-L1: 0.1160 | G-Adv: 1.2207 | Gc-Adv: 1.7698 | G-Sum: 3.1221 | D: 2.7659 | Dc: 2.4389
Epoch 000 | Iter 045800 | Step 0045801 | G-Cycle: 0.1441 | G-L1: 0.1271 | G-Adv: 1.4138 | Gc-Adv: 2.0818 | G-Sum: 3.6312 | D: 2.7699 | Dc: 2.5810
Epoch 000 | Iter 045900 | Step 0045901 | G-Cycle: 0.1463 | G-L1: 0.1307 | G-Adv: 1.2876 | Gc-Adv: 1.6595 | G-Sum: 3.0856 | D: 2.7736 | Dc: 2.6611
Epoch 000 | Iter 046000 | Step 0046001 | G-Cycle: 0.1438 | G-L1: 0.1164 | G-Adv: 1.3199 | Gc-Adv: 1.8315 | G-Sum: 3.2815 | D: 2.7950 | Dc: 2.6506
Epoch 000 | Iter 046100 | Step 0046101 | G-Cycle: 0.1348 | G-L1: 0.1102 | G-Adv: 1.4263 | Gc-Adv: 2.0955 | G-Sum: 3.6443 | D: 2.7390 | Dc: 2.5113
Epoch 000 | Iter 046200 | Step 0046201 | G-Cycle: 0.1577 | G-L1: 0.1354 | G-Adv: 1.3913 | Gc-Adv: 1.8675 | G-Sum: 3.4054 | D: 2.7774 | Dc: 2.4629
Epoch 000 | Iter 046300 | Step 0046301 | G-Cycle: 0.1610 | G-L1: 0.1369 | G-Adv: 1.4888 | Gc-Adv: 2.2443 | G-Sum: 3.8821 | D: 2.8273 | Dc: 2.5284
Epoch 000 | Iter 046400 | Step 0046401 | G-Cycle: 0.1571 | G-L1: 0.1386 | G-Adv: 1.5200 | Gc-Adv: 1.9799 | G-Sum: 3.6477 | D: 2.7702 | Dc: 2.4524
Epoch 000 | Iter 046500 | Step 0046501 | G-Cycle: 0.1514 | G-L1: 0.1258 | G-Adv: 1.3224 | Gc-Adv: 2.1370 | G-Sum: 3.5980 | D: 2.7776 | Dc: 2.5346
Epoch 000 | Iter 046600 | Step 0046601 | G-Cycle: 0.1310 | G-L1: 0.1086 | G-Adv: 1.5260 | Gc-Adv: 1.9513 | G-Sum: 3.5972 | D: 2.7604 | Dc: 2.4846
Epoch 000 | Iter 046700 | Step 0046701 | G-Cycle: 0.1803 | G-L1: 0.1196 | G-Adv: 1.7334 | Gc-Adv: 1.8136 | G-Sum: 3.6970 | D: 2.7311 | Dc: 2.3385
Epoch 000 | Iter 046800 | Step 0046801 | G-Cycle: 0.1556 | G-L1: 0.1196 | G-Adv: 1.4304 | Gc-Adv: 2.0421 | G-Sum: 3.6100 | D: 2.7624 | Dc: 2.6867
Epoch 000 | Iter 046900 | Step 0046901 | G-Cycle: 0.1475 | G-L1: 0.1139 | G-Adv: 1.3589 | Gc-Adv: 1.9772 | G-Sum: 3.4668 | D: 2.7355 | Dc: 2.6552
Epoch 000 | Iter 047000 | Step 0047001 | G-Cycle: 0.1359 | G-L1: 0.1155 | G-Adv: 1.3694 | Gc-Adv: 1.9417 | G-Sum: 3.4368 | D: 2.7744 | Dc: 2.5666
Epoch 000 | Iter 047100 | Step 0047101 | G-Cycle: 0.1672 | G-L1: 0.1340 | G-Adv: 1.3725 | Gc-Adv: 2.0234 | G-Sum: 3.5465 | D: 2.7857 | Dc: 2.6032
Epoch 000 | Iter 047200 | Step 0047201 | G-Cycle: 0.1490 | G-L1: 0.1329 | G-Adv: 1.5304 | Gc-Adv: 1.8632 | G-Sum: 3.5346 | D: 2.7915 | Dc: 2.5872
Epoch 000 | Iter 047300 | Step 0047301 | G-Cycle: 0.1394 | G-L1: 0.1184 | G-Adv: 1.3319 | Gc-Adv: 1.7742 | G-Sum: 3.2350 | D: 2.7697 | Dc: 2.7833
Epoch 000 | Iter 047400 | Step 0047401 | G-Cycle: 0.1547 | G-L1: 0.1255 | G-Adv: 1.5698 | Gc-Adv: 2.0454 | G-Sum: 3.7553 | D: 2.7634 | Dc: 2.5278
Epoch 000 | Iter 047500 | Step 0047501 | G-Cycle: 0.1695 | G-L1: 0.1387 | G-Adv: 1.2527 | Gc-Adv: 2.2085 | G-Sum: 3.6153 | D: 2.7797 | Dc: 2.4617
Epoch 000 | Iter 047600 | Step 0047601 | G-Cycle: 0.1550 | G-L1: 0.1206 | G-Adv: 1.3642 | Gc-Adv: 1.8557 | G-Sum: 3.3576 | D: 2.7675 | Dc: 2.8428
Epoch 000 | Iter 047700 | Step 0047701 | G-Cycle: 0.1349 | G-L1: 0.1159 | G-Adv: 1.4492 | Gc-Adv: 1.7802 | G-Sum: 3.3548 | D: 2.7772 | Dc: 2.4329
Epoch 000 | Iter 047800 | Step 0047801 | G-Cycle: 0.1337 | G-L1: 0.1154 | G-Adv: 1.4716 | Gc-Adv: 2.0520 | G-Sum: 3.6482 | D: 2.7741 | Dc: 2.5228
Epoch 000 | Iter 047900 | Step 0047901 | G-Cycle: 0.1749 | G-L1: 0.1348 | G-Adv: 1.4267 | Gc-Adv: 2.4054 | G-Sum: 3.9870 | D: 2.7481 | Dc: 2.4548
Epoch 000 | Iter 048000 | Step 0048001 | G-Cycle: 0.1520 | G-L1: 0.1347 | G-Adv: 1.6620 | Gc-Adv: 1.9937 | G-Sum: 3.7991 | D: 2.8575 | Dc: 2.0324
Epoch 000 | Iter 048100 | Step 0048101 | G-Cycle: 0.1450 | G-L1: 0.1194 | G-Adv: 1.3294 | Gc-Adv: 1.8376 | G-Sum: 3.2992 | D: 2.7734 | Dc: 2.5784
Epoch 000 | Iter 048200 | Step 0048201 | G-Cycle: 0.1299 | G-L1: 0.1035 | G-Adv: 1.4625 | Gc-Adv: 1.7303 | G-Sum: 3.3095 | D: 2.7418 | Dc: 2.4005
Epoch 000 | Iter 048300 | Step 0048301 | G-Cycle: 0.1720 | G-L1: 0.1285 | G-Adv: 1.3857 | Gc-Adv: 2.0649 | G-Sum: 3.6009 | D: 2.7669 | Dc: 2.5583
Epoch 000 | Iter 048400 | Step 0048401 | G-Cycle: 0.1313 | G-L1: 0.1058 | G-Adv: 1.3472 | Gc-Adv: 1.8860 | G-Sum: 3.3518 | D: 2.7711 | Dc: 2.4915
Epoch 000 | Iter 048500 | Step 0048501 | G-Cycle: 0.1434 | G-L1: 0.1170 | G-Adv: 1.5170 | Gc-Adv: 1.8119 | G-Sum: 3.4591 | D: 2.7640 | Dc: 2.6031
Epoch 000 | Iter 048600 | Step 0048601 | G-Cycle: 0.1515 | G-L1: 0.1225 | G-Adv: 1.4350 | Gc-Adv: 2.0279 | G-Sum: 3.5999 | D: 2.7758 | Dc: 2.4802
Epoch 000 | Iter 048700 | Step 0048701 | G-Cycle: 0.1583 | G-L1: 0.1207 | G-Adv: 1.2801 | Gc-Adv: 1.8682 | G-Sum: 3.2879 | D: 2.7819 | Dc: 2.5751
Epoch 000 | Iter 048800 | Step 0048801 | G-Cycle: 0.1625 | G-L1: 0.1133 | G-Adv: 1.3325 | Gc-Adv: 1.8475 | G-Sum: 3.3179 | D: 2.7825 | Dc: 2.4311
Epoch 000 | Iter 048900 | Step 0048901 | G-Cycle: 0.1548 | G-L1: 0.1251 | G-Adv: 1.3874 | Gc-Adv: 1.8204 | G-Sum: 3.3477 | D: 2.8594 | Dc: 2.4001
Epoch 000 | Iter 049000 | Step 0049001 | G-Cycle: 0.1286 | G-L1: 0.1071 | G-Adv: 1.4523 | Gc-Adv: 1.9451 | G-Sum: 3.5152 | D: 2.7662 | Dc: 2.7303
Epoch 000 | Iter 049100 | Step 0049101 | G-Cycle: 0.1347 | G-L1: 0.1188 | G-Adv: 1.4135 | Gc-Adv: 1.8376 | G-Sum: 3.3778 | D: 2.7755 | Dc: 2.3702
Epoch 000 | Iter 049200 | Step 0049201 | G-Cycle: 0.1622 | G-L1: 0.1212 | G-Adv: 1.7207 | Gc-Adv: 1.9326 | G-Sum: 3.7951 | D: 2.8036 | Dc: 2.5089
Epoch 000 | Iter 049300 | Step 0049301 | G-Cycle: 0.1453 | G-L1: 0.1233 | G-Adv: 1.4189 | Gc-Adv: 1.7732 | G-Sum: 3.3264 | D: 2.7704 | Dc: 2.5988
Epoch 000 | Iter 049400 | Step 0049401 | G-Cycle: 0.1615 | G-L1: 0.1267 | G-Adv: 1.3932 | Gc-Adv: 2.1476 | G-Sum: 3.6848 | D: 2.7609 | Dc: 2.5036
Epoch 000 | Iter 049500 | Step 0049501 | G-Cycle: 0.1632 | G-L1: 0.1346 | G-Adv: 1.1095 | Gc-Adv: 1.9426 | G-Sum: 3.2011 | D: 2.8535 | Dc: 2.4172
Epoch 000 | Iter 049600 | Step 0049601 | G-Cycle: 0.1599 | G-L1: 0.1398 | G-Adv: 1.5082 | Gc-Adv: 1.9049 | G-Sum: 3.5630 | D: 2.7433 | Dc: 2.7136
Epoch 000 | Iter 049700 | Step 0049701 | G-Cycle: 0.1754 | G-L1: 0.1440 | G-Adv: 1.3853 | Gc-Adv: 2.1375 | G-Sum: 3.6824 | D: 2.7710 | Dc: 2.2943
Epoch 000 | Iter 049800 | Step 0049801 | G-Cycle: 0.1431 | G-L1: 0.1200 | G-Adv: 1.5532 | Gc-Adv: 1.7552 | G-Sum: 3.4399 | D: 2.7972 | Dc: 2.5958
Epoch 000 | Iter 049900 | Step 0049901 | G-Cycle: 0.1478 | G-L1: 0.1152 | G-Adv: 1.3172 | Gc-Adv: 2.2231 | G-Sum: 3.6719 | D: 2.7765 | Dc: 2.4107
Epoch 000 | Iter 050000 | Step 0050001 | G-Cycle: 0.1583 | G-L1: 0.1399 | G-Adv: 1.3613 | Gc-Adv: 1.9552 | G-Sum: 3.4656 | D: 2.7768 | Dc: 2.0927
Epoch 000 | Iter 050100 | Step 0050101 | G-Cycle: 0.1361 | G-L1: 0.1113 | G-Adv: 1.3865 | Gc-Adv: 2.0636 | G-Sum: 3.5737 | D: 2.7844 | Dc: 2.5775
Epoch 000 | Iter 050200 | Step 0050201 | G-Cycle: 0.1492 | G-L1: 0.1236 | G-Adv: 1.3918 | Gc-Adv: 1.8679 | G-Sum: 3.3962 | D: 2.7750 | Dc: 2.6318
Epoch 000 | Iter 050300 | Step 0050301 | G-Cycle: 0.1444 | G-L1: 0.1094 | G-Adv: 1.4646 | Gc-Adv: 1.8721 | G-Sum: 3.4637 | D: 2.7630 | Dc: 2.4494
Epoch 000 | Iter 050400 | Step 0050401 | G-Cycle: 0.1829 | G-L1: 0.1336 | G-Adv: 1.4146 | Gc-Adv: 2.1963 | G-Sum: 3.7691 | D: 2.7874 | Dc: 2.5122
Epoch 000 | Iter 050500 | Step 0050501 | G-Cycle: 0.1213 | G-L1: 0.1054 | G-Adv: 1.1502 | Gc-Adv: 2.1394 | G-Sum: 3.4030 | D: 2.7965 | Dc: 2.4545
Epoch 000 | Iter 050600 | Step 0050601 | G-Cycle: 0.1336 | G-L1: 0.1126 | G-Adv: 1.4489 | Gc-Adv: 2.1404 | G-Sum: 3.7124 | D: 2.7597 | Dc: 2.5752
Epoch 000 | Iter 050700 | Step 0050701 | G-Cycle: 0.1828 | G-L1: 0.1421 | G-Adv: 1.1349 | Gc-Adv: 2.1085 | G-Sum: 3.4059 | D: 2.8311 | Dc: 2.4802
Epoch 000 | Iter 050800 | Step 0050801 | G-Cycle: 0.1469 | G-L1: 0.1234 | G-Adv: 1.5049 | Gc-Adv: 2.1976 | G-Sum: 3.8377 | D: 2.7876 | Dc: 2.5862
Epoch 000 | Iter 050900 | Step 0050901 | G-Cycle: 0.1550 | G-L1: 0.1235 | G-Adv: 1.6812 | Gc-Adv: 1.8836 | G-Sum: 3.7040 | D: 2.8494 | Dc: 2.2009
Epoch 000 | Iter 051000 | Step 0051001 | G-Cycle: 0.1453 | G-L1: 0.1201 | G-Adv: 1.4098 | Gc-Adv: 2.0163 | G-Sum: 3.5587 | D: 2.7602 | Dc: 2.4099
Epoch 000 | Iter 051100 | Step 0051101 | G-Cycle: 0.1487 | G-L1: 0.1245 | G-Adv: 1.5502 | Gc-Adv: 2.0420 | G-Sum: 3.7287 | D: 2.7891 | Dc: 2.3068
Epoch 000 | Iter 051200 | Step 0051201 | G-Cycle: 0.1796 | G-L1: 0.1310 | G-Adv: 1.3226 | Gc-Adv: 1.9462 | G-Sum: 3.4242 | D: 2.7464 | Dc: 2.5758
Epoch 000 | Iter 051300 | Step 0051301 | G-Cycle: 0.1934 | G-L1: 0.1546 | G-Adv: 1.4156 | Gc-Adv: 1.8853 | G-Sum: 3.4750 | D: 2.7779 | Dc: 2.2711
Epoch 000 | Iter 051400 | Step 0051401 | G-Cycle: 0.1275 | G-L1: 0.1138 | G-Adv: 1.2161 | Gc-Adv: 1.8742 | G-Sum: 3.2109 | D: 2.7498 | Dc: 2.4478
Epoch 000 | Iter 051500 | Step 0051501 | G-Cycle: 0.1505 | G-L1: 0.1292 | G-Adv: 1.4343 | Gc-Adv: 1.9519 | G-Sum: 3.5260 | D: 2.7856 | Dc: 2.3340
Epoch 000 | Iter 051600 | Step 0051601 | G-Cycle: 0.1690 | G-L1: 0.1286 | G-Adv: 1.5514 | Gc-Adv: 1.9674 | G-Sum: 3.6676 | D: 2.8966 | Dc: 2.5896
Epoch 000 | Iter 051700 | Step 0051701 | G-Cycle: 0.1550 | G-L1: 0.1265 | G-Adv: 1.4458 | Gc-Adv: 2.2678 | G-Sum: 3.8543 | D: 2.7731 | Dc: 2.4302
Epoch 000 | Iter 051800 | Step 0051801 | G-Cycle: 0.1448 | G-L1: 0.1199 | G-Adv: 1.4277 | Gc-Adv: 1.7852 | G-Sum: 3.3453 | D: 2.7924 | Dc: 2.5713
Epoch 000 | Iter 051900 | Step 0051901 | G-Cycle: 0.1331 | G-L1: 0.1155 | G-Adv: 1.3752 | Gc-Adv: 1.6780 | G-Sum: 3.1775 | D: 2.7655 | Dc: 2.6804
Epoch 000 | Iter 052000 | Step 0052001 | G-Cycle: 0.1324 | G-L1: 0.1267 | G-Adv: 1.3422 | Gc-Adv: 2.1541 | G-Sum: 3.6258 | D: 2.7768 | Dc: 2.6053
Epoch 000 | Iter 052100 | Step 0052101 | G-Cycle: 0.1673 | G-L1: 0.1457 | G-Adv: 1.3843 | Gc-Adv: 2.0834 | G-Sum: 3.6242 | D: 2.7660 | Dc: 2.3649
Epoch 000 | Iter 052200 | Step 0052201 | G-Cycle: 0.1787 | G-L1: 0.1605 | G-Adv: 1.3940 | Gc-Adv: 2.3465 | G-Sum: 3.9100 | D: 2.7770 | Dc: 2.2695
Epoch 000 | Iter 052300 | Step 0052301 | G-Cycle: 0.1445 | G-L1: 0.1097 | G-Adv: 1.5247 | Gc-Adv: 2.2638 | G-Sum: 3.9155 | D: 3.0180 | Dc: 2.6262
